	Predicted	Observed
693	145.5044	154.7494
694	310.3676	302.9804
695	265.5012	249.975
696	161.8612	185.9709
697	163.4736	197.8923
698	190.55	168.6267
699	60.522	57.2076
700	251.6896	231.8588
701	204.2488	195.1139
702	125.5652	119.3353
703	392.4364	456.4103
