	Predicted	Observed
270	273.6727	249.975
271	325.5608	291.2334
272	296.5056	157.9437
273	237.5892	133.7181
274	251.4542	185.2213
275	261.3094	223.5663
276	211.8853	158.9684
277	264.095	16.4313
278	241.9543	103.8209
279	233.3781	209.9684
280	269.9199	200.6576
281	324.835	160.0273
282	239.5549	76.1457
283	263.0219	2.6473
284	391.0494	497.4253
285	238.4716	238.1947
286	249.71	379.9341
287	293.8533	126.2539
288	284.8553	24.4296
289	241.5514	263.3269
290	264.6699	166.3974
291	260.2043	324.8752
292	233.1595	48.388
293	263.1946	178.6506
294	232.4898	140.1575
295	226.9004	189.8986
296	240.0964	300.3837
297	268.3459	172.0875
298	252.9106	165.4251
299	283.9239	330.8537
300	350.2418	294.6213
301	258.8099	58.5067
302	246.5397	246.9288
303	197.1125	225.4298
304	237.7788	46.3982
305	255.0742	124.1961
306	283.4402	234.7903
307	313.4425	159.5977
308	241.5781	168.6267
309	231.4969	183.9858
310	202.2797	217.7954
311	239.524	46.496
312	252.155	155.5272
313	281.1262	343.443
314	253.7801	136.2062
315	271.5108	163.0619
316	207.1865	1.7266
317	333.5771	203.9793
318	223.9348	203.9505
319	237.2205	302.9804
320	268.3161	88.0812
321	270.7599	175.3335
322	230.633	143.1559
323	259.1811	220.8594
324	259.9112	189.6488
325	360.4687	326.3531
326	268.2903	244.6264
327	297.0767	226.9084
328	265.4409	249.8403
329	244.6914	217.1478
330	256.9139	68.7502
331	223.0688	116.0287
332	244.4293	25.2886
333	245.9477	500.879
334	285.7443	65.4498
335	264.5926	447.9108
336	285.3385	77.9466
337	268.5414	112.6373
338	263.2034	349.6653
339	281.8808	191.5889
340	264.7464	46.5453
341	249.9458	266.2894
342	249.7769	336.3601
343	256.9775	313.3285
344	240.928	128.807
345	257.6427	73.7579
346	255.6068	172.9319
347	241.5598	143.3915
348	257.4415	177.7565
349	218.837	199.9872
350	270.0555	120.9654
351	224.8706	219.2809
352	274.8281	128.8398
353	262.4826	404.907
354	244.0287	124.6783
355	248.2977	243.7635
356	247.9235	16.1652
357	246.4136	206.4429
358	255.6117	195.004
359	246.2641	272.7273
360	267.1693	228.1226
361	253.0409	75.4106
362	187.2547	197.8923
363	225.068	146.0142
364	239.6521	131.9317
365	223.5138	15.0873
366	263.6684	236.938
367	250.5601	210.5691
368	304.6632	241.5126
369	251.2277	109.5987
370	275.0467	231.1684
371	240.0922	156.3607
372	202.9767	1.6751
373	222.3143	181.7605
374	281.8067	236.8901
375	249.6894	63.424
376	225.5072	14.3859
377	314.8431	193.1207
378	222.8636	168.116
379	279.6061	508.781
380	283.652	253.4161
381	264.6087	156.0002
382	231.2192	168.1543
383	240.3573	337.1064
384	234.9512	84.3182
385	216.7084	174.0223
386	253.1168	222.5811
387	253.4094	134.6472
388	284.2102	307.8613
389	243.8351	120.9989
390	245.2074	140.2279
391	229.3083	2.9373
