	Predicted	Observed
402	159.8976	157.86
403	102.7456	84.3182
404	223.1872	390.2431
405	459.2192	454.8227
406	281.5616	302.0907
407	309.9072	337.1064
408	164.768	187.1002
409	172.8576	191.3317
410	32.5184	24.7788
411	102.4448	85.9989
412	158.24	143.1559
413	292.4992	276.0897
414	110.016	89.6204
415	343.0848	298.786
416	36.6464	30.8735
417	155.0144	131.4051
418	58.688	77.1035
419	107.6928	128.8398
420	57.7984	72.3636
421	349.408	370.4347
422	206.336	211.8894
423	54.4576	57.2076
424	407.6416	365.1241
425	179.9296	168.6267
426	187.7824	177.7565
427	354.3552	346.2627
428	278.5536	363.1158
429	134.6752	139.9749
430	58.0672	63.2376
431	173.2992	188.3322
432	290.1696	263.7347
433	105.0496	108.5109
434	65.888	44.6225
435	238.3616	214.2436
436	116.9984	145.9638
437	278.9248	313.3285
438	145.4784	95.4379
439	443.5968	406.3199
440	6.784	11.0164
441	2.944	2.9905
442	214.7712	204.7115
443	201.856	195.004
444	112.032	141.8063
445	210.3808	194.3415
446	428.2304	497.4253
447	16.384	2.6473
448	56.3072	30.4546
449	396.032	356.6581
450	286.6304	296.9821
451	253.3312	319.832
452	135.8336	145.9638
453	141.44	141.6758
454	64.1792	46.496
455	207.3536	232.8867
456	267.4368	291.2334
457	389.9648	390.8087
458	32.8576	48.0639
459	184.4352	185.9709
460	4.864	1.9616
461	229.5872	246.1677
462	183.3664	156.0002
463	58.5216	78.9581
464	183.8976	232.38
465	397.0048	324.8752
466	240.5696	239.6884
467	209.184	209.1927
468	16.8704	18.9325
469	288.6848	330.8537
470	232.5696	219.2809
471	181.9328	172.0875
472	159.744	148.7853
473	242.528	225.4298
474	152.5184	143.3954
475	203.9872	199.2056
476	177.6896	149.7458
477	273.7536	244.6264
478	223.0656	234.7903
479	218.624	212.4093
480	58.7392	56.761
481	369.312	404.907
482	312.7872	327.4812
483	328.8448	341.0699
484	279.4176	243.7462
485	138.976	159.4854
486	34.8736	32.1305
487	419.5136	418.9769
488	62.1248	37.4879
489	270.464	258.9556
490	68.9984	76.3547
491	135.904	103.5407
492	100.9088	109.5987
493	185.3184	176.2151
494	109.8432	127.9461
495	45.6128	25.2886
496	78.5664	51.9483
497	446.6368	448.4082
498	55.2256	52.6734
499	123.4112	131.9787
500	84.608	69.9517
501	181.5296	175.3335
502	225.2096	209.8293
503	175.52	194.4276
504	240.5888	255.5432
505	163.168	152.0916
506	18.4	13.7433
507	221.7856	204.0289
508	4.384	2.9893
509	154.976	157.9437
510	231.3088	263.0306
511	169.0112	143.5306
512	156.6784	172.0987
513	323.1872	278.1701
514	135.328	116.5695
515	273.0624	253.4161
516	225.9584	210.1038
517	37.7408	40.9754
518	159.9872	146.2497
519	378.5728	298.7782
520	242.4704	243.7635
521	202.08	198.7817
522	63.0784	73.4024
523	249.8048	253.3399
524	145.5424	136.2062
525	14.3104	19.7459
526	299.9616	352.6535
527	248.3712	263.3269
528	176.1984	168.1543
529	130.1696	136.1184
530	151.3792	127.3721
531	106.5856	166.3974
532	89.8688	77.9649
533	156.2752	163.0619
534	330.7328	331.7102
535	155.3024	159.5977
536	69.9584	100.7927
537	229.2608	225.0358
538	74.5152	74.9249
539	203.296	241.5126
540	14.4	1.6863
541	108.3712	87.4519
542	211.9168	223.5663
543	201.3888	158.9684
544	273.3888	300.3837
545	200.5568	202.3728
546	185.7984	168.7538
547	198.2144	195.9366
548	60.8768	62.2305
549	214.368	184.014
550	326.2336	310.1948
551	227.8336	215.1585
552	133.4976	102.446
553	38.784	16.1652
554	197.568	191.5889
555	245.6704	303.7353
556	12.0896	2.7704
557	152.896	144.078
558	211.8976	189.8417
559	299.4944	265.6017
560	33.8496	32.8718
561	222.6112	206.4429
562	235.7504	217.0135
563	134.3872	151.6887
564	383.488	355.9971
565	295.1488	413.3018
566	34.656	33.4162
567	47.3856	56.1189
568	181.2992	164.6981
569	141.824	94.2165
570	132.5632	125.7593
571	197.792	189.6439
572	55.5328	67.2941
573	327.0656	330.8391
574	347.296	352.854
575	199.6352	214.9633
576	151.6416	133.5887
577	103.1296	103.5708
578	80.4736	81.294
579	151.6928	147.6698
580	284.5632	331.9009
581	194.7264	207.3153
582	5.632	2.8931
583	43.2	48.2619
584	141.2032	112.1168
585	221.5808	248.9723
586	285.8112	252.803
587	43.968	51.9598
588	9.1776	14.271
589	211.9104	202.7537
590	106.7648	103.8209
591	148.6592	256.2849
592	8.1536	2.1353
593	117.7408	109.5619
594	94.4064	154.0159
595	47.1872	48.6362
596	112.96	123.0077
597	165.952	179.8482
598	69.1584	65.4498
599	138.2272	187.3255
600	100.1088	116.417
601	276.1472	313.8711
602	213.9776	225.6809
603	143.6736	172.9319
604	305.2864	323.5822
605	370.24	386.8991
