	Predicted	Observed
332	177.7678	117.9755
333	33.1446	24.4296
334	283.4459	225.9044
335	496.1598	298.7782
336	305.3917	202.7537
337	377.9381	323.3035
338	170.2172	154.0159
339	242.8645	168.1543
340	351.8009	332.0136
341	270.558	225.9044
342	251.3574	154.7049
343	224.1272	187.1002
344	271.2723	191.5889
345	279.416	273.7795
346	67.1412	46.5453
347	269.3857	206.4429
348	246.0701	147.6698
349	92.3975	62.2448
350	135.0196	89.6204
351	326.8373	268.0468
352	233.8598	191.0348
353	215.2243	183.2969
354	119.1386	77.9649
355	171.9215	163.0619
356	200.2904	128.8398
357	426.1702	267.6824
358	316.3894	268.9058
359	237.4069	116.5695
360	231.6849	172.4012
361	28.0905	2.9373
362	136.8893	51.9483
363	213.0752	140.9378
364	238.7313	151.1765
365	22.5689	2.2363
366	459.1622	411.1455
367	191.0695	189.671
368	155.2117	166.3974
369	28.0431	10.3126
370	66.3207	20.6798
371	109.7634	57.2076
372	109.9185	83.4874
373	210.7933	146.0142
374	25.8839	10.3219
375	196.4881	121.8048
376	235.7017	222.5811
377	293.3844	214.6185
378	198.8805	126.7922
379	87.9528	72.3636
380	50.4666	18.9325
381	221.2956	143.5306
382	244.6986	164.6981
383	305.4568	272.7273
384	116.7929	120.9654
385	85.2292	65.4498
386	102.2781	40.9754
387	200.9404	136.1184
388	329.4976	301.9706
389	170.3809	119.3353
390	254.818	119.7979
391	169.108	92.1502
392	396.5969	249.8403
393	552.0705	526.6111
394	185.8246	106.5898
395	27.9466	2.4861
396	171.7195	130.1871
397	74.0266	48.388
398	393.0142	253.4161
399	164.3226	70.8698
400	264.2693	215.1585
401	257.9078	159.4854
402	263.3574	166.8214
403	417.8807	223.8488
404	449.4151	336.329
405	196.1045	141.8063
406	226.718	256.2849
407	26.7767	9.0013
408	307.7204	254.2552
409	592.0383	500.879
410	74.3649	78.9581
411	251.4621	248.5914
412	239.905	144.078
413	172.0853	99.6717
414	177.4898	122.9729
415	227.0966	193.1207
416	112.4413	126.0078
417	228.2577	144.0065
418	253.9159	185.2213
419	110.3658	92.0682
420	37.5708	13.5192
421	372.4865	260.647
422	238.2107	172.0875
423	131.0047	111.8214
424	309.8881	295.7545
425	212.9264	132.7075
426	306.1699	343.8123
427	75.3013	31.3728
428	321.548	292.9682
429	268.6221	236.8901
430	203.1188	110.7088
431	405.5336	262.5545
432	203.3028	160.004
433	295.2319	210.5691
434	222.8526	95.4379
435	299.4142	225.7424
436	62.9028	17.9017
437	310.1605	265.2337
438	157.5938	133.4628
439	29.8473	2.2989
440	221.3817	140.276
441	314.4592	243.7462
442	111.5488	61.6774
443	471.6015	442.471
444	53.9878	15.7694
445	98.1394	30.4546
446	294.9674	195.1139
447	249.7493	125.7593
448	213.2431	124.6783
449	75.377	32.1305
450	312.8847	225.0358
451	172.2352	112.6373
452	212.8012	188.9701
453	258.7237	168.6267
454	141.662	102.7978
455	128.5822	145.9638
456	30.7919	16.7756
457	346.1266	294.1304
458	408.7875	339.7581
459	377.7307	319.832
460	488.3365	406.4139
461	62.1289	33.4162
462	296.5623	261.68
463	227.6371	204.151
464	371.5581	300.3837
465	259.6508	201.0541
466	274.7638	225.9044
467	303.7689	362.0147
468	240.3139	211.8894
469	149.0078	79.3839
470	210.4199	112.1168
471	228.5739	148.7853
472	264.6661	219.3058
473	262.9172	158.9684
474	99.1928	63.5051
475	211.4122	154.2027
476	122.8288	75.4106
477	32.9177	16.1628
478	371.7591	389.2294
479	365.0299	351.5723
480	268.2096	214.9633
481	180.9693	187.5575
482	109.6761	67.2941
483	87.3258	72.2032
484	188.5514	123.0077
485	564.4722	447.0127
486	128.8036	81.294
487	175.9488	109.4607
488	116.0005	76.4967
489	349.0701	302.0907
490	205.5248	136.7067
491	225.1425	199.9872
492	392.891	275.9027
493	48.1103	14.3859
494	163.1671	84.3182
495	389.5527	258.4514
496	85.175	52.4811
497	494.8457	406.3199
498	269.201	206.0334
499	145.8367	121.7342
500	208.5715	141.4101
501	256.7979	141.6758
502	122.0611	59.9797
503	31.0388	2.1353
504	329.9406	239.4014
505	192.8295	109.5619
506	395.7454	194.4193
507	307.5758	233.8401
508	228.858	233.6933
509	388.2324	363.1158
510	151.2262	100.3721
511	236.8893	176.6971
512	23.0481	1.9616
513	420.9677	312.8938
514	216.8003	112.8917
515	109.4123	76.3547
516	176.8032	129.1137
517	283.5964	194.6191
518	235.3991	169.1551
519	396.3293	340.9835
520	58.9059	20.9925
521	240.9624	133.5887
522	287.4968	227.0371
523	125.6932	77.1249
524	233.7528	248.6271
525	430.9744	346.8871
526	236.7746	189.8986
527	212.1572	143.1559
528	109.8622	127.9461
529	285.6137	236.938
530	426.0087	357.0201
531	264.7356	223.5663
532	248.6458	225.6809
533	292.3015	306.1998
534	237.5821	239.3312
535	241.3207	187.9389
536	322.9529	211.4301
537	225.3202	164.2073
538	340.008	302.9804
539	109.2672	82.9684
540	242.5311	167.5287
541	285.8389	232.8867
542	357.1979	252.803
543	249.9705	214.4452
544	317.6794	239.6884
545	249.6853	176.2151
546	126.9311	51.9483
547	151.4903	91.9179
548	164.4884	131.9787
549	143.1397	100.7927
550	202.2815	196.3465
551	165.8149	186.0779
552	402.0299	418.9769
553	371.6713	337.6256
