	Predicted	Observed
527	157.586	156.6545
528	139.0484	136.2062
529	274.9676	338.1066
530	155.9036	123.0077
531	238.2488	220.8594
532	211.6648	201.0541
533	113.8296	95.9919
534	74.2056	100.2759
535	188.7412	178.816
536	43.3304	48.6362
537	274.1964	260.647
538	170.6056	189.8986
539	80.3956	74.9249
540	190.1724	163.1737
541	2.2312	2.1964
542	101.1268	92.021
543	230.6312	199.2056
544	372.9052	336.3601
545	294.1488	262.5545
546	307.9412	358.5644
547	69.19	83.4874
548	84.8148	147.946
549	162.278	163.0619
550	121.7944	145.9638
551	471.72	447.9108
552	310.7052	302.0907
553	82.3288	76.4967
554	84.6112	151.2231
555	228.1852	178.671
556	408.1396	386.8991
557	231.9004	239.3312
558	305.4136	313.3285
559	123.562	120.9913
560	249.6824	234.1165
561	258.6352	255.5432
562	305.0788	291.4813
563	570.3012	508.2688
564	305.686	268.4415
565	123.0396	108.351
566	507.0652	447.0127
567	10.6884	23.911
568	20.6768	14.3859
569	242.1732	234.5779
570	124.0476	160.0976
571	251.7948	225.0358
572	235.5012	369.4127
573	185.9944	166.9669
574	40.106	32.9992
575	149.958	140.9378
576	125.8192	122.9729
577	166.512	172.9319
578	31.7712	33.4162
579	310.3916	264.4087
580	69.1488	100.9027
581	193.5256	194.4276
582	91.726	81.294
583	25.9456	16.3258
584	196.2188	164.6981
585	1.6204	2.9893
586	110.692	166.3974
587	331.7016	319.9609
588	64.6196	76.3547
589	391.6964	341.6621
590	60.4068	49.2047
591	117.0224	110.7088
592	303.1116	363.1158
593	125.1784	116.8155
594	62.568	52.4811
595	258.9348	236.8901
596	252.044	263.3269
597	270.7824	319.832
598	52.2104	47.2015
599	10.868	11.0164
600	281.8712	244.6264
601	197.4508	179.4283
602	168.396	151.1765
603	190.1296	154.2027
604	135.6812	108.9918
605	482.0364	508.781
606	246.6336	225.6809
607	54.6132	38.9604
608	230.4844	195.9366
609	154.7904	140.1575
610	190.0448	207.3832
611	90.0848	92.0682
612	193.4588	195.004
613	151.5008	262.3413
614	127.584	200.6576
615	175.864	165.4251
616	152.2616	116.0287
617	71.2308	100.7927
618	20.7704	18.9325
619	298.09	270.5028
620	259.506	204.0289
621	294.7576	339.7581
622	14.0156	9.228
623	148.1984	132.6916
624	186.0424	77.9466
625	158.0496	116.5695
626	223.206	230.9816
627	298.1856	275.9748
628	195.3748	179.8482
629	189.4356	198.7817
630	72.8932	77.8685
631	213.7636	158.9684
