	Predicted	Observed
270	194.4696	65.4498
271	224.6976	118.2897
272	86.0111	10.3126
273	270.6344	52.4811
274	213.1261	109.5987
275	225.8265	239.9835
276	140.8565	201.2804
277	131.8132	2.1353
278	166.5999	170.0485
279	185.584	232.8867
280	122.7957	122.9729
281	144.5049	153.3387
282	120.1035	13.7433
283	318.3611	188.9549
284	115.5408	57.2076
285	199.6514	75.4106
286	293.9708	312.9191
287	210.8105	159.4854
288	133.1773	141.6758
289	121.6478	132.7075
290	101.3057	48.6362
291	100.4283	31.3728
292	62.3143	1.9616
293	204.9188	73.4024
294	231.3558	241.5126
295	320.5525	313.8711
296	184.4947	211.4301
297	109.3566	171.1686
298	184.5796	123.5676
299	206.5255	306.1998
300	262.9499	379.9341
301	181.6014	151.6887
302	111.62	141.8063
303	134.9739	101.8567
304	289.2023	112.8917
305	142.3661	139.9749
306	296.6872	276.134
307	242.4152	194.4193
308	282.4381	343.443
309	114.2146	46.5453
310	216.4307	187.1002
311	238.6449	292.9682
312	274.4759	227.0371
313	172.9859	150.8216
314	335.9347	324.8752
315	137.8869	140.9712
316	159.8325	120.9644
317	213.7334	178.671
318	212.8766	236.938
319	251.9367	190.3208
320	90.5654	16.7756
321	192.9937	179.4515
322	125.4161	2.0602
323	256.4774	291.4813
324	232.9016	221.7594
325	198.7092	209.8293
326	168.5491	174.0223
327	139.8028	119.3353
328	191.4836	176.2151
329	247.4622	76.4967
330	152.5184	47.2015
331	130.3922	46.3982
332	163.2329	56.1189
333	286.815	221.4356
334	139.3116	126.2539
335	207.9956	239.4014
336	189.7854	160.9586
337	140.5043	33.4162
338	467.3064	346.8871
339	164.3838	169.1551
340	237.0837	227.0371
341	239.9253	249.975
342	185.1163	214.2436
343	189.774	407.8755
344	355.7112	160.0976
345	156.9071	170.9407
346	188.1759	160.004
347	201.0763	205.1523
348	126.8054	133.609
349	178.2169	165.4251
350	177.703	153.5542
351	382.1828	386.8991
352	166.8627	80.0273
353	214.4904	262.5545
354	185.0118	214.6185
355	196.1848	191.5889
356	234.9986	191.3317
357	283.8914	99.6717
358	256.7279	312.8938
359	270.9306	233.2122
360	348.5643	337.4087
361	168.3735	108.351
362	514.31	189.8986
363	175.1253	186.432
364	204.9221	176.6971
365	194.6578	362.0147
366	155.9897	203.9793
367	417.3433	213.6876
368	141.207	147.6698
369	391.1754	18.9325
370	234.9086	189.6439
371	310.0559	2.9905
372	197.233	243.7462
373	259.0287	195.9366
374	211.1402	100.3721
375	263.0951	100.7927
376	305.0035	44.6225
377	157.083	150.042
378	130.6079	121.7342
379	135.6017	77.9649
380	105.3733	74.3206
381	288.6922	128.8398
382	494.6598	508.2688
383	313.2418	333.1446
384	188.9348	112.6373
385	158.9851	185.2213
386	137.1245	15.7694
387	339.4318	276.0897
388	229.7607	187.9389
389	184.4828	217.1478
390	299.269	291.2334
391	139.7853	1.705
392	186.3789	158.9684
393	100.0512	16.1882
394	291.2086	300.3837
395	141.448	44.7844
396	164.5189	77.1035
397	253.5819	204.7115
398	226.1449	204.0289
399	371.0603	77.9466
400	192.3356	134.6472
401	121.7647	128.1516
402	197.3899	215.0523
403	310.3741	108.2591
404	403.9217	442.471
405	321.5355	324.0919
406	139.3353	2.3409
407	139.2807	62.3109
408	151.9619	178.5279
409	171.0516	89.6204
410	116.0797	124.1961
411	265.2813	341.0699
412	390.9757	390.8087
413	99.4703	32.9648
414	214.729	136.7067
415	420.0479	214.7751
416	205.8621	223.5663
417	256.7352	100.9027
418	287.3183	258.9556
