	Predicted	Observed
416	225.5604	239.9835
417	444.516	442.471
418	150.8884	157.86
419	228.1832	239.9835
420	0.112	2.7704
421	268.0956	253.4161
422	19.2388	19.7459
423	206.8356	205.1523
424	157.0056	188.9701
425	213.1288	213.1681
426	50.0028	38.9604
427	83.7316	74.9733
428	196.5952	195.7536
429	135.6468	156.6545
430	245.9248	296.9821
431	154.6428	125.7593
432	190.5364	338.1066
433	332.9028	319.9609
434	48.7528	20.6798
435	162.7752	144.9682
436	190.6444	191.9806
437	492.7924	447.0127
438	115.0704	118.2897
439	142.8012	112.8917
440	54.016	54.9131
441	247.8608	230.9816
442	43.8696	31.8771
443	140.7276	112.5146
444	129.2152	188.9701
445	185.7088	226.9084
446	206.8476	119.7979
447	311.4988	276.134
448	110.132	109.5619
449	2.9272	1.7266
450	65.3352	63.424
451	292.0104	267.6824
452	241.0628	210.7872
453	111.9828	87.4519
454	196.8236	178.1112
455	136.3444	140.2279
456	165.1432	154.1835
457	165.6572	203.9793
458	205.09	198.559
459	192.6664	204.7115
460	58.654	59.9797
461	23.8004	30.8735
462	38.4608	40.9754
463	62.0468	49.2047
464	379.228	497.4253
465	222.744	221.4356
466	228.318	233.2122
467	354.6856	298.7782
468	81.7632	121.7342
469	148.0844	143.3954
470	0.0004	1.6863
471	136.6808	100.9027
472	203.8916	194.9088
473	207.5508	214.1887
474	390.5804	364.2429
475	217.2608	214.2436
476	50.4356	56.1189
477	188.5736	195.9579
478	425.1112	526.6111
479	240.1888	244.6264
480	149.1768	156.0002
481	93.2884	135.1453
482	281.1272	275.9027
483	171.4528	189.671
484	226.3836	222.5811
485	180.4312	184.014
486	83.0292	124.1961
487	94.0732	76.1457
488	76.642	126.0078
489	16.0392	13.7433
490	175.5516	181.7605
491	279.4672	306.5873
492	329.5336	323.5822
493	140.8956	136.7067
494	294.0208	363.1158
495	211.3276	241.5126
496	1.9304	2.9905
497	159.9972	191.0348
498	83.6048	62.3109
499	199.7284	206.4429
500	317.662	312.9191
501	113.996	141.8063
502	48.8204	51.9598
503	111.5136	131.0501
504	4.7656	2.1964
505	331.4868	336.329
506	139.4808	140.1575
507	61.256	31.3728
508	196.1212	195.004
509	44.7056	73.4853
510	243.56	193.1207
511	0.602	1.9616
512	199.496	234.7903
513	229.1488	147.6698
514	131.5332	141.6758
515	358.8852	337.6256
516	122.6392	120.9644
517	271.006	270.5028
518	190.8908	227.5164
519	273.036	249.975
520	200.412	205.5789
521	22.9152	35.3687
522	95.0332	122.9729
523	176.744	179.8482
524	299.6112	304.1896
525	102.4104	79.3839
526	313.7976	302.9804
527	174.3592	209.1927
528	68.052	77.9466
529	339.7924	294.6213
530	366.138	333.1446
531	112.6356	112.6373
532	27.8252	46.5453
533	266.4972	252.2449
534	129.2132	132.0598
535	209.0712	145.0733
536	207.3384	239.3312
537	162.3148	159.4762
538	9.7116	2.1226
539	36.6468	49.8484
540	181.868	185.9709
541	45.4716	42.4146
542	382.2768	365.1241
543	465.2752	448.4082
544	3.9472	2.2363
545	184.5272	175.3335
546	88.1468	79.664
547	116.638	121.8048
548	215.732	211.8958
549	126.2404	123.5676
550	122.1852	143.7931
551	285.2444	302.0907
552	149.1028	166.4285
553	101.9284	77.1249
554	225.894	189.6439
555	59.6516	67.2941
556	148.5532	179.3774
557	123.7776	108.5109
558	117.7368	116.8155
559	146.8856	146.0142
560	76.1104	74.3206
561	206.3812	231.1684
562	95.4996	312.3935
563	66.394	48.7846
564	61.362	58.5067
565	58.9848	44.6225
566	371.7388	370.9442
567	130.9508	147.946
568	70.8932	76.4967
569	335.6268	346.2627
570	169.7736	163.497
571	159.0648	163.4287
572	209.7892	211.5602
573	344.3008	356.6581
574	203.7472	273.5577
575	289.3004	263.7347
576	231.1436	236.7306
577	169.8872	179.4515
578	15.67	9.8861
579	94.694	73.7579
580	183.6292	171.1686
581	193.5052	214.2436
582	308.9928	278.1701
583	127.3288	133.5887
584	120.2356	89.0293
585	278.3528	286.7473
586	320.0184	276.5738
587	310.7916	310.1948
588	256.0264	254.2552
589	121.7368	108.9918
590	14.542	2.4861
591	131.0296	130.1509
592	141.8688	155.5272
593	119.622	85.9989
594	295.2544	286.4121
595	101.8132	145.9638
596	148.6072	142.8315
597	21.8396	23.911
598	225.7852	248.9723
599	112.6124	160.0976
600	213.1836	229.2388
601	255.9224	295.7545
602	256.1568	306.1998
603	108.712	112.1657
604	154.7404	163.0619
605	123.4428	92.2856
606	248.9324	283.5455
607	305.5852	352.6535
608	61.0848	52.4811
609	75.9716	72.2032
610	290.402	287.197
611	460.6892	454.8227
612	149.8576	152.0916
613	118.3812	131.9787
614	64.0224	46.0302
615	187.9608	187.9389
616	215.7916	225.7424
617	50.8024	48.388
618	175.18	170.9407
619	155.2156	120.9654
620	162.2232	168.916
621	326.2792	405.2263
622	27.6792	14.3859
623	132.2928	109.5987
624	271.5676	258.4514
625	389.71	390.8087
626	122.3092	262.3413
627	25.9368	16.1882
628	119.1088	122.3388
629	186.4076	190.8521
630	47.0092	32.1305
631	153.0588	150.8216
632	113.7056	103.5407
633	193.908	202.7537
634	91.0192	70.8698
635	8.4996	11.0164
636	83.3096	73.6136
637	417.2196	382.912
638	217.6672	220.8594
639	110.9652	140.9712
640	231.4616	234.5779
641	114.4512	126.2539
642	140.1184	172.9319
643	177.9508	197.8923
644	305.8092	298.6678
645	6.0276	2.9746
646	3.3732	2.2555
647	11.6528	18.1352
648	191.8384	194.6191
649	234.3692	195.9366
650	202.828	131.9317
651	192.9836	211.8894
652	0.2476	1.6751
653	353.3472	327.5573
654	198.362	199.9872
655	111.684	119.3353
656	46.0036	48.0639
657	102.3712	103.5708
658	63.0232	57.2076
659	167.9928	189.6488
660	165.8304	189.8986
661	114.8844	99.6717
662	136.0692	136.2062
663	217.0908	199.2056
664	347.1088	323.3035
665	23.5312	13.5192
666	67.01	92.0682
667	222.8376	211.3373
668	102.8444	82.6951
669	7.0036	2.8931
670	105.9768	96.7581
671	131.1948	143.3915
672	213.3348	303.7353
673	188.4184	198.7817
674	453.63	406.3199
675	221.0172	217.0135
676	15.8192	14.9968
677	494.7868	437.0048
678	265.8852	337.1064
679	118.8312	99.5504
680	161.8844	263.0306
681	154.2444	159.5977
682	58.662	88.0812
683	195.8812	215.0654
684	209.734	267.0452
685	5.4252	9.0013
686	272.8784	291.4813
687	148.8032	140.9661
688	129.1204	154.0159
689	153.0052	131.4051
690	154.0604	164.5622
691	207.3864	214.8717
692	237.9652	253.3399
693	1.0908	16.4313
694	403.17	390.8087
695	140.9808	128.8398
696	36.7408	18.9325
697	382.8248	335.1046
698	64.2432	116.417
699	153.854	143.1559
700	217.0924	378.374
701	166.1612	168.7538
702	235.23	331.9009
703	158.8352	133.609
