	Predicted	Observed
533	172.0352	187.9389
534	134.5456	140.9378
535	311.4512	357.3361
536	123.6268	112.5146
537	88.112	80.0273
538	472.2888	448.4082
539	365.8956	375.576
540	353.1124	336.329
541	165.4192	157.86
542	204.9836	207.3153
543	56.5636	138.0344
544	112.4632	116.8155
545	263.6004	286.7473
546	124.6944	110.8769
547	137.5384	140.2279
548	0.0012	18.1352
549	171.7352	133.609
550	178.1172	185.3997
551	108.6516	141.6758
552	125.5844	108.5109
553	109.9236	85.9989
554	323.5172	324.0919
555	455.9112	526.6111
556	137.994	123.5676
557	143.2968	126.7922
558	420.5508	390.8087
559	345.3984	294.6213
560	251.5664	195.7536
561	359.7916	323.3035
562	52.8568	17.2288
563	374.138	352.854
564	163.6504	152.0916
565	351.4856	355.9971
566	219.6496	178.1112
567	201.968	214.2436
568	247.936	209.9684
569	294.8452	358.5644
570	340.8376	278.1701
571	58.4676	20.6798
572	95.2252	68.7502
573	34.904	46.5191
574	153.2188	168.7538
575	172.4556	163.0619
576	287.2248	264.4087
577	118.4964	103.5407
578	168.4424	144.8069
579	32.9784	40.9754
580	297.962	302.0907
581	115.5204	132.0598
582	373.2108	324.8752
583	286.6668	363.1158
584	215.996	263.3269
585	63.2504	52.6734
586	161.3908	134.6472
587	363.928	379.9341
588	207.292	206.4429
589	134.9848	133.4628
590	105.2452	77.1035
591	96.9108	140.9712
592	109.6456	100.3721
593	172.8044	181.4413
594	286.7428	291.4813
595	71.8224	78.9581
596	190.69	178.816
597	91.3516	61.6774
598	337.8676	327.4812
599	202.3856	183.1173
600	335.6336	335.1695
601	187.04	239.4014
602	195.9476	178.6506
603	310.2304	331.7102
604	53.9736	42.4146
605	118.1244	154.0159
606	474.512	498.6014
607	175.728	217.0135
608	234.1124	222.5811
609	184.292	214.6185
610	71.5524	102.7978
611	250.6268	214.9633
612	172.0416	185.9709
613	184.1276	175.3335
614	82.6944	48.0639
615	184.908	154.1835
616	247.1036	210.7872
617	121.7548	118.0201
618	193.204	116.5695
619	295.7184	287.197
620	0.526	2.4861
621	243.744	214.2436
622	473.7492	447.9108
623	163.8976	188.9701
624	9.6516	10.3219
625	90.1816	141.8063
626	146.9872	163.4287
627	198.3804	225.7424
628	40.8348	30.8735
629	448.78	454.8227
630	261.5188	330.8537
631	7.484	2.1226
632	201.8732	337.4087
633	218.3868	206.9501
634	195.3272	369.4127
635	245.294	193.1207
636	90.288	92.021
637	274.88	248.9723
638	107.134	75.4106
639	142.26	128.8398
640	64.948	63.2376
641	40.7592	62.3109
642	229.7868	236.8901
643	147.5456	142.8315
644	144.7008	172.9319
645	1.3292	2.9893
646	359.212	312.8938
647	132.2564	140.1575
648	339.2452	337.6256
649	67.7148	44.6225
650	113.3136	91.9179
651	159.922	179.3774
652	45.12	48.6362
653	159.5108	166.8214
654	279.7196	244.6264
655	237.9344	214.4452
656	203.6	227.5943
657	212.8344	225.6809
658	163.3912	201.2804
659	188.8232	185.2213
660	230.5064	223.2222
661	239.2352	236.7306
662	176.2148	211.8894
663	302.764	270.5028
664	48.6496	31.3728
665	80.0836	58.399
666	190.9124	146.2497
667	359.1888	346.8871
668	570.4164	508.2688
669	120.4356	77.1249
670	110.0464	126.2539
671	34.1644	53.2997
672	184.75	213.6876
673	51.3552	35.3675
674	84.1372	248.6271
675	193.1044	209.8293
676	135.7228	112.1168
